"word1","word2","freq"
"wondering","im",3
"wont","happen",3
"wont","last",3
"wont","let",3
"word","comes",3
"words","can",3
"words","describe",3
"words","dont",3
"work","always",3
"work","doesnt",3
"work","free",3
"work","going",3
"work","great",3
"work","ive",3
"work","kids",3
"work","least",3
"work","maybe",3
"work","much",3
"work","new",3
"work","projects",3
"work","school",3
"work","space",3
"work","takes",3
"work","time",3
"work","will",3
"work","without",3
"worked","first",3
"worked","great",3
"worked","well",3
"working","day",3
"working","get",3
"working","hard",3
"working","like",3
"working","night",3
"working","things",3
"working","towards",3
"working","way",3
"works","art",3
"works","best",3
"works","can",3
"works","picture",3
"works","will",3
"world","apart",3
"world","become",3
"world","come",3
"world","ever",3
"world","everyone",3
"world","hey",3
"world","may",3
"world","music",3
"world","now",3
"world","one",3
"world","record",3
"world","said",3
"world","says",3
"world","still",3
"world","wed",3
"world","will",3
"world","work",3
"world","world",3
"worlds","end",3
"worlds","famous",3
"worth","look",3
"wouldnt","like",3
"wouldnt","love",3
"wouldnt","surprise",3
"wouldnt","work",3
"wow","just",3
"wrapped","around",3
"write","post",3
"write","something",3
"writing","time",3
"wrong","place",3
"wrong","reason",3
"wrote","article",3
"wrote","back",3
"x","u",3
"yards","touchdowns",3
"yeah","ill",3
"yeah","just",3
"yeah","know",3
"yeah","really",3
"yeah","yeah",3
"year","alone",3
"year","already",3
"year","city",3
"year","company",3
"year","didnt",3
"year","even",3
"year","four",3
"year","great",3
"year","hope",3
"year","included",3
"year","know",3
"year","number",3
"year","past",3
"year","people",3
"year","really",3
"year","right",3
"year","saw",3
"year","season",3
"year","still",3
"year","students",3
"year","thats",3
"year","theres",3
"years","age",3
"years","day",3
"years","end",3
"years","federal",3
"years","first",3
"years","just",3
"years","last",3
"years","life",3
"years","many",3
"years","much",3
"years","never",3
"years","older",3
"years","part",3
"years","past",3
"years","probation",3
"years","running",3
"years","show",3
"years","thats",3
"years","today",3
"years","trenches",3
"years","weve",3
"years","working",3
"yes","can",3
"yes","even",3
"yes","give",3
"yes","hes",3
"yes","last",3
"yes","love",3
"yes","rt",3
"yes","well",3
"yes","will",3
"yesterday","evening",3
"yesterday","saw",3
"yesterday","today",3
"yesterdays","post",3
"yet","also",3
"yet","im",3
"yet","know",3
"yet","part",3
"york","new",3
"york","state",3
"york","stock",3
"youd","get",3
"youll","end",3
"youll","ever",3
"youll","remember",3
"young","boy",3
"young","daughter",3
"young","lady",3
"young","person",3
"young","players",3
"youre","coming",3
"youre","done",3
"youre","facing",3
"youre","feeling",3
"youre","gonna",3
"youre","missing",3
"youre","older",3
"youre","probably",3
"youre","reading",3
"youre","really",3
"youre","supposed",3
"youre","telling",3
"youre","trying",3
"youtube","videos",3
"youve","made",3
"youve","read",3
"yr","old",3
"yrs","ago",3
"zoo","said",3
"--","double",2
"--","ext",2
"--","field",2
"--","hey",2
"--","least",2
"--","oregon",2
"--","register",2
"--","sf",2
"-","age",2
"-","allowed",2
"-","best",2
"-","blues",2
"-","can",2
"-","candidates",2
"-","conquest",2
"-","cougars",2
"-","curve",2
"-","elizabeth",2
"-","emphasis",2
"-","ending",2
"-","entire",2
"-","era",2
"-","filed",2
"-","final",2
"-","first",2
"-","five",2
"-","games",2
"-","gave",2
"-","go",2
"-","good",2
"-","grams",2
"-","guard",2
"-","innings",2
"-","jlustigstarledgercom",2
"-","jones",2
"-","just",2
"-","kos",2
"-","left",2
"-","lines",2
"-","list",2
"-","little",2
"-","margin",2
"-","marriages",2
"-","marriotts",2
"-","much",2
"-","next",2
"-","part",2
"-","people",2
"-","percent",2
"-","perfect",2
"-","reservoir",2
"-","road",2
"-","scored",2
"-","see",2
"-","senior",2
"-","st",2
"-","start",2
"-","team",2
"-","three",2
"-","thursday",2
"-","time",2
"-","totals",2
"-","unit",2
"-","us",2
"-","visit",2
"-","watching",2
"-acre","site",2
"-b","words",2
"-base","percentage",2
"-big","east",2
"-degree","oven",2
"-eyed","peas",2
"-foot-","pounds",2
"-game","season",2
"-hd","-hd",2
"-house","morale",2
"-large","bid",2
"-mile","radius",2
"-minute","walk",2
"-page","report",2
"-point","deficit",2
"-point","loss",2
"-purpose","flour",2
"-seat","dining",2
"-sec","pick",2
"-star","game",2
"-star","higher",2
"-time","high",2
"-volt","kv",2
"-yard","screen",2
"-yard","td",2
"-yard","touchdown",2
"-year-old","case",2
"-year-old","florida",2
"-year-old","senior",2
"-year","fixed",2
"-year","nfl",2
"-year","old",2
"-year","periods",2
"=","list",2
"aaron","rodgers",2
"abandon","us",2
"abbottabad","compound",2
"abe","lincoln",2
"aberdeen","proving",2
"ability","become",2
"ability","move",2
"ability","take",2
"able","access",2
"able","avoid",2
"able","catch",2
"able","create",2
"able","fix",2
"able","focus",2
"able","handle",2
"able","improve",2
"able","join",2
"able","leave",2
"able","manage",2
"able","participate",2
"able","pick",2
"able","post",2
"able","present",2
"able","purchase",2
"able","spend",2
"able","stand",2
"able","stick",2
"able","without",2
"able","work",2
"able","write",2
"abraham","lincoln",2
"abramowitz","said",2
"absentee","ballot",2
"absentee","ballots",2
"absolute","necessity",2
"absolutely","nothing",2
"abu","dhabi",2
"abv","mls",2
"ac","transit",2
"academically","almost",2
"academy","award",2
"accepted","offer",2
"accepted","position",2
"accepting","award",2
"access","big",2
"access","students",2
"accessing","vending",2
"accident","site",2
"accidental","slayer",2
"according","aaa",2
"according","associated",2
"according","bureau",2
"according","centers",2
"according","charges",2
"according","federal",2
"according","lawsuit",2
"according","multiple",2
"according","national",2
"according","recent",2
"according","story",2
"according","study",2
"according","two",2
"account","game",2
"account","just",2
"account","possible",2
"account","related",2
"account","seasons",2
"accountability","office",2
"accounted","percent",2
"accounting","office",2
"accumulate","much",2
"accused","one",2
"acid","test",2
"acquire","new",2
"across","border",2
"across","can",2
"across","even",2
"across","floor",2
"across","midwest",2
"across","number",2
"across","region",2
"across","sky",2
"across","west",2
"act","buying",2
"act","make",2
"act","section",2
"act","will",2
"acted","childish",2
"acting","director",2
"acting","violently",2
"actions","meet",2
"actions","people",2
"actions","speak",2
"active","duty",2
"active","last",2
"actively","looking",2
"activities","like",2
"activity","may",2
"actor","miniseries",2
"actor","steve",2
"actual","tango",2
"actuality","capital",2
"actually","better",2
"actually","bother",2
"actually","can",2
"actually","cut",2
"actually","day",2
"actually","dont",2
"actually","empty",2
"actually","enjoy",2
"actually","first",2
"actually","fun",2
"actually","idea",2
"actually","just",2
"actually","know",2
"actually","left",2
"actually","like",2
"actually","looking",2
"actually","lot",2
"actually","met",2
"actually","never",2
"actually","pretty",2
"actually","quite",2
"actually","read",2
"actually","room",2
"actually","see",2
"actually","seen",2
"actually","share",2
"actually","talk",2
"actually","three",2
"actually","watch",2
"actually","watched",2
"actually","working",2
"ad","hoc",2
"ad","jingle",2
"ad","nauseum",2
"adams","said",2
"adams","told",2
"adapt","change",2
"add","anything",2
"add","buttermilk",2
"add","chicken",2
"add","eggs",2
"add","enough",2
"add","fresh",2
"add","garlic",2
"add","insult",2
"add","lemon",2
"add","lime",2
"add","name",2
"add","one",2
"add","potatoes",2
"add","rice",2
"add","salt",2
"add","wet",2
"add","wine",2
"added","agency",2
"added","another",2
"added","cents",2
"added","dont",2
"added","drag",2
"added","extra",2
"added","four",2
"added","just",2
"added","new",2
"added","second",2
"added","stickles",2
"added","tax",2
"added","workers",2
"addicted","hope",2
"adding","average",2
"adding","likely",2
"adding","little",2
"adding","one",2
"addis","ababa",2
"addition","team",2
"additional","ambulance",2
"additional","details",2
"address","can",2
"address","issues",2
"address","please",2
"address","roughly",2
"addressing","financial",2
"adidas","america",2
"administer","program",2
"administration","building",2
"administration","officials",2
"administration","warned",2
"administration","went",2
"administrative","assistant",2
"administrator","also",2
"admire","one",2
"admission","game",2
"admission","pm",2
"admit","blood",2
"admit","changes",2
"admit","idea",2
"admit","im",2
"admitted","hospital",2
"adopted","daughter",2
"adoptive","parents",2
"adorned","fresco",2
"adrian","grenier",2
"adron","chambers",2
"adults","students",2
"advance","wealth",2
"advanced","placement",2
"advantage","every",2
"advantage","first",2
"advantage","opportunities",2
"advantage","romney",2
"advertising","budget",2
"advertising","can",2
"advertising","fees",2
"advertising","linking",2
"advice","now",2
"adviser","arts",2
"advisory","committee",2
"advisory","effect",2
"aerospace","workers",2
"afc","championship",2
"affected","areas",2
"affiliation","tea",2
"afford","buy",2
"afford","pay",2
"afghan","women",2
"afraid","losing",2
"afraid","lovely",2
"africas","first",2
"afternoon","following",2
"afterwards","like",2
"age","can",2
"age","come",2
"age","crown",2
"age","heroes",2
"age","many",2
"age","students",2
"age","tryout",2
"age","will",2
"age","year",2
"age","years",2
"agency","draft",2
"agency","looks",2
"agency","never",2
"agency","whether",2
"agent","orange",2
"agent","thanks",2
"agents","editors",2
"ages","come",2
"ages","ten",2
"aggravated","kidnapping",2
"aggressive","campaign",2
"aggressive","second",2
"aglio","olio",2
"ago","according",2
"ago","actually",2
"ago","become",2
"ago","celebrate",2
"ago","christie",2
"ago","company",2
"ago","drove",2
"ago","last",2
"ago","maybe",2
"ago","mexicos",2
"ago","middle",2
"ago","ran",2
"ago","said",2
"ago","scoffed",2
"ago","senior",2
"ago","thats",2
"ago","things",2
"ago","went",2
"agonizing","pain",2
"agree","neither",2
"agreed","two-year",2
"agreement","made",2
"agriculture","water",2
"ah","high",2
"aha","just",2
"ahead","allow",2
"ahead","get",2
"ahead","heres",2
"ahead","make",2
"ahead","time",2
"aid","egypt",2
"aid","packages",2
"aid","workers",2
"aimed","female",2
"aimed","helping",2
"aims","keep",2
"aint","gone",2
"aint","good",2
"aint","one",2
"air","clean",2
"air","cleaner",2
"air","corps",2
"air","quality",2
"air","right",2
"air","tight",2
"air","toxics",2
"air","travel",2
"airline","said",2
"airlines","say",2
"airlines","will",2
"airport","great",2
"airport","time",2
"airtight","container",2
"ais","kacang",2
"ajc","holiday",2
"aka","carroll",2
"akron","native",2
"alaskan","salmon",2
"albeit","slowly",2
"albert","steptoe",2
"alberta","st",2
"album","best",2
"album","good",2
"album","much",2
"alcohol","last",2
"alcohol","volume",2
"aldermanic","president",2
"ale","stars",2
"alex","len",2
"alex","really",2
"alex","rodriguez",2
"alex","tesone",2
"alex","van",2
"alive","page",2
"alive","since",2
"alive","still",2
"allege","ravi",2
"alleged","bribery",2
"allegedly","involved",2
"allen","aka",2
"alli","hope",2
"allie","scott",2
"allow","-",2
"allow","children",2
"allow","consumers",2
"allow","new",2
"allow","one",2
"allow","reach",2
"allow","run",2
"allowed","eat",2
"allowed","light",2
"allowed","see",2
"allowed","take",2
"allowed","use",2
"allowing","just",2
"allowing","two",2
"allowing","us",2
"allows","people",2
"allows","son",2
"allows","us",2
"almond","milk",2
"almost","anything",2
"almost","certain",2
"almost","comical",2
"almost","daily",2
"almost","everything",2
"almost","followers",2
"almost","half",2
"almost","identical",2
"almost","makes",2
"almost","missed",2
"almost","months",2
"almost","two-thirds",2
"almost","year",2
"alone","bored",2
"alone","knew",2
"alone","now",2
"along","another",2
"along","coast",2
"along","garden",2
"along","gulf",2
"along","lake",2
"along","one",2
"along","river",2
"along","route",2
"along","seven",2
"along","support",2
"along","traditional",2
"along","try",2
"alongside","back",2
"alpha","ended",2
"already","come",2
"already","decided",2
"already","dont",2
"already","exists",2
"already","great",2
"already","heard",2
"already","im",2
"already","ive",2
"already","left",2
"already","lost",2
"already","much",2
"already","ok",2
"already","place",2
"already","providing",2
"already","readily",2
"already","said",2
"already","seen",2
"already","tell",2
"already","thinking",2
"already","will",2
"already","won",2
"already","working",2
"also","active",2
"also","acts",2
"also","add",2
"also","advise",2
"also","allows",2
"also","almost",2
"also","appears",2
"also","appointed",2
"also","appreciated",2
"also","approved",2
"also","argued",2
"also","asks",2
"also","aware",2
"also","believe",2
"also","bring",2
"also","brought",2
"also","call",2
"also","changes",2
"also","close",2
"also","closed",2
"also","defended",2
"also","described",2
"also","didnt",2
"also","discussed",2
"also","due",2
"also","eight",2
"also","end",2
"also","enough",2
"also","ensure",2
"also","excellent",2
"also","factor",2
"also","feature",2
"also","find",2
"also","first",2
"also","gets",2
"also","held",2
"also","helped",2
"also","home",2
"also","important",2
"also","increased",2
"also","involved",2
"also","knows",2
"also","learned",2
"also","left",2
"also","lost",2
"also","lot",2
"also","managed",2
"also","marked",2
"also","miss",2
"also","nearby",2
"also","offered",2
"also","ones",2
"also","opened",2
"also","opposed",2
"also","particularly",2
"also","place",2
"also","plans",2
"also","playing",2
"also","potential",2
"also","pretty",2
"also","pushing",2
"also","quality",2
"also","questionable",2
"also","quoted",2
"also","raised",2
"also","read",2
"also","recently",2
"also","recognized",2
"also","recommended",2
"also","registered",2
"also","sale",2
"also","saw",2
"also","selected",2
"also","send",2
"also","set",2
"also","showed",2
"also","signing",2
"also","skill",2
"also","something",2
"also","spent",2
"also","started",2
"also","stopped",2
"also","subject",2
"also","suggested",2
"also","th",2
"also","thought",2
"also","throw",2
